Title,Link,Views,Uploaded_by,Time_duration
Kivy Tutorial #9 - Navigation Between Multiple Screens,https://www.youtube.com/watch?v=xaYn4XdieCs,139K views,4 years ago,    10:04  
Kivy Tutorial #8 - Simple Drawing App (Using Canvas),https://www.youtube.com/watch?v=8vD-V5jpjBo,97K views,4 years ago,    8:01  
Kivy Tutorial #7 - Touch Input/Mouse Input,https://www.youtube.com/watch?v=yg7n8hP6k1w,124K views,4 years ago,    7:01  
Kivy Tutorial #6 - FloatLayout for Dynamic Placement,https://www.youtube.com/watch?v=lnOTAq4NQfQ,141K views,4 years ago,    12:25  
Kivy Tutorial #5 - Object Properties and .kv Continued,https://www.youtube.com/watch?v=H8aWfu9aICc,165K views,4 years ago,    9:22  
Kivy Tutorial #4 - The kv Design Language (.kv file tutorial),https://www.youtube.com/watch?v=AS3b70pLYEU,246K views,4 years ago,    11:28  
Kivy Tutorial #3 - Creating Buttons and Triggering Events,https://www.youtube.com/watch?v=fGWHQA3LhJ8,258K views,4 years ago,    10:16  
"Kivy Tutorial #2 - Labels, Input and GUI Layouts",https://www.youtube.com/watch?v=QUHnJrFouv8,354K views,4 years ago,    9:04  
Kivy Tutorial #1 - How to Create Mobile Apps With Python,https://www.youtube.com/watch?v=bMHK6NDVlCM,1.3M views,4 years ago,    11:06  
How to Host a Discord Bot on Heroku for Free - Discord.py Rewrite Tutorial #5,https://www.youtube.com/watch?v=BPvg9bndP1U,201K views,4 years ago,    14:40  
Discord.py Rewrite Tutorial #4 - How to Change Nicknames and Embedding Messages,https://www.youtube.com/watch?v=RwAqp26s9aE,48K views,4 years ago,    14:23  
Discord.py Rewrite Tutorial #3 - Logging and Storing Information,https://www.youtube.com/watch?v=eFxrnBxpRE4,64K views,4 years ago,    11:40  
Discord.py Rewrite Tutorial #2 - Sending Messages & Restricting Channels/Users,https://www.youtube.com/watch?v=XjfxYfKFXO8,134K views,4 years ago,    15:49  
Discord.py Rewrite Tutorial #1 - How to Create a Discord Bot With Python,https://www.youtube.com/watch?v=xdg39s4HSJQ,200K views,4 years ago,    22:36  
Python Machine Learning Tutorial #12 - Implementing K-Means Clustering,https://www.youtube.com/watch?v=zixd-si9Q-o,63K views,4 years ago,    12:27  
Python Machine Learning Tutorial #11 - How K Means Clustering Works,https://www.youtube.com/watch?v=g1Zbuk1gAfk,46K views,4 years ago,    13:47  
Python Machine Learning Tutorial #10 - SVM P.3 - Implementing a SVM,https://www.youtube.com/watch?v=l2I8NycJMCY,52K views,4 years ago,    9:58  
Python Machine Learning Tutorial #9 - SVM P.2 - How Support Vector Machines Work,https://www.youtube.com/watch?v=JHxyrMgOUWI,50K views,4 years ago,    14:14  
Python Machine Learning Tutorial #8 - Using Sklearn Datasets,https://www.youtube.com/watch?v=dNBvQ38MlT8,70K views,4 years ago,    7:14  
Python Machine Learning Tutorial #7 - KNN p.3 - Implementation,https://www.youtube.com/watch?v=TQKI0KE-JYY,69K views,4 years ago,    11:03  
Python Machine Learning Tutorial #6 - KNN p.2 - How does K Nearest Neighbors Work?,https://www.youtube.com/watch?v=vwLT6bZrHEE,68K views,4 years ago,    13:38  
Python Machine Learning Tutorial #5 - KNN p.1 - Irregular Data,https://www.youtube.com/watch?v=ddqQUz9mZaM,105K views,4 years ago,    12:48  
Python Machine Learning Tutorial #4 - Saving Models & Plotting Data,https://www.youtube.com/watch?v=3AQ_74xrch8,133K views,4 years ago,    13:36  
Python Machine Learning Tutorial #3 - Linear Regression p.2,https://www.youtube.com/watch?v=1BYu65vLKdA,203K views,4 years ago,    16:59  
Python Machine Learning Tutorial #2 - Linear Regression p.1,https://www.youtube.com/watch?v=45ryDIPHdGg,427K views,4 years ago,    14:48  
Python Machine Learning Tutorial #1 - Introduction,https://www.youtube.com/watch?v=ujTCoH21GlA,1M views,4 years ago,    11:21  
Java Tutorial for Beginners #22 - Enums,https://www.youtube.com/watch?v=x81mj8ANlHY,4.9K views,4 years ago,    10:56  
Java Tutorial for Beginners #21 - Interfaces,https://www.youtube.com/watch?v=CjwVL8mED4I,3.7K views,4 years ago,    12:51  
techwithtim.net MY NEW WEBSITE!,https://www.youtube.com/watch?v=5818gtPtPLM,783 views,4 years ago,    8:12  
Java Tutorial for Beginners #20 - Inner Classes,https://www.youtube.com/watch?v=m90goRUpWV0,2.6K views,4 years ago,    8:27  
Java Tutorial for Beginners #19 - Overloading Methods & Object Comparisons,https://www.youtube.com/watch?v=A17rkOzKfow,3K views,4 years ago,    12:04  
Java Tutorial for Beginners #18 - What Does STATIC Mean?,https://www.youtube.com/watch?v=9jtRaEbqt-E,9.2K views,4 years ago,    8:35  
Java Tutorial for Beginners #17 - Inheritance,https://www.youtube.com/watch?v=K7uvUtGPcYs,3.9K views,4 years ago,    14:19  
Java Tutorial for Beginners #16 - Creating Classes,https://www.youtube.com/watch?v=tORoVluMDps,5.6K views,4 years ago,    15:40  
Java Tutorial for Beginners #15 - Introduction to Objects,https://www.youtube.com/watch?v=LkhhyJM3RRI,5.2K views,4 years ago,    13:25  
Online Multiplayer Game With Python - Sockets and Networking,https://www.youtube.com/watch?v=-3B1v-K1oXE,96K views,4 years ago,    11:51  
Java Tutorial For Beginners #14 - Maps Example,https://www.youtube.com/watch?v=1b-R6TxZMEk,3.5K views,4 years ago,    10:14  
Java Tutorial for Beginners #13 - Maps & HashMaps,https://www.youtube.com/watch?v=YFPVyj_aP64,7.1K views,4 years ago,    11:39  
Java Tutorial For Beginners #12 - Sets and Lists,https://www.youtube.com/watch?v=LRHvRJw_Djk,7.2K views,4 years ago,    15:12  
Java Tutorial for Beginners #11 - While Loops,https://www.youtube.com/watch?v=WiprCVc7lDY,5.2K views,4 years ago,    7:14  
Java Tutorial for Beginners #10 - For Loops (Continued),https://www.youtube.com/watch?v=v6mkj9H629Q,8K views,4 years ago,    9:48  
Java Tutorial for Beginners #9 - For Loops,https://www.youtube.com/watch?v=1BAZsQBteDs,14K views,4 years ago,    9:54  
Java Tutorial for Beginners #8 - Arrays,https://www.youtube.com/watch?v=_Wf2rbL9wQU,68K views,4 years ago,    8:53  
Java Tutorial for Beginners #7 - Nested Statements,https://www.youtube.com/watch?v=CFvTlTcZBTY,6K views,4 years ago,    7:44  
Java Tutorial for Beginners #6 - If/Else/Else If,https://www.youtube.com/watch?v=ojYxKBoZ44c,8K views,4 years ago,    10:32  
Java Tutorial for Beginners #5 - Conditions and Booleans,https://www.youtube.com/watch?v=jcHk4ilAbPY,8K views,4 years ago,    11:38  
Java Tutorial for Beginners #4 - Input and Scanners,https://www.youtube.com/watch?v=ZtcX0OXXRWk,12K views,4 years ago,    9:32  
Java Tutorial for Beginners #3 - Basic Operators,https://www.youtube.com/watch?v=ofKz3XGv6ZQ,10K views,4 years ago,    12:15  
Java Tutorial for Beginners #2 - Variables & Data Types,https://www.youtube.com/watch?v=RPoquiZydYc,17K views,4 years ago,    12:17  
Choose Your Own Adventure Game in Python (Beginners),https://www.youtube.com/watch?v=DEcFCn2ubSg,270K views,4 years ago,    11:44  
Java Tutorial for Beginners #1 - Introduction,https://www.youtube.com/watch?v=P8FmdbRxX34,49K views,4 years ago,    7:20  
Who is Tech With Tim?,https://www.youtube.com/watch?v=B8dOAW3tO_8,7K views,4 years ago,    8:52  
How to Install TensorFlow GPU on Windows - FULL TUTORIAL,https://www.youtube.com/watch?v=KZFn0dvPZUQ,177K views,4 years ago,    16:46  
Python Keylogger Tutorial - Windows,https://www.youtube.com/watch?v=cdfuuyXzuyc,12K views,4 years ago,    11:26  
Facial Detection & Recognition With Python and CV2,https://www.youtube.com/watch?v=ZfG6yyLvTRE,3.9K views,4 years ago,    2:14  
Classes & Objects Python Tutorial #6 - Private and Public Classes,https://www.youtube.com/watch?v=xY__sjI5yVU,48K views,4 years ago,    5:56  
Python OOP Tutorial (Object Orientated Programming ) - Static Methods and Class Methods,https://www.youtube.com/watch?v=MpuOuZKWUWw,58K views,4 years ago,    9:52  
Python OOP Tutorial (Object Orientated Programming ) - Overriding Methods,https://www.youtube.com/watch?v=39m3rstTN8w,69K views,4 years ago,    12:55  
Python OOP Tutorial (Object Orientated Programming ) - Inheritance,https://www.youtube.com/watch?v=H2SQrZK2nvM,102K views,4 years ago,    12:46  
Python OOP Tutorial (Object Orientated Programming ) #2 - Creating Classes,https://www.youtube.com/watch?v=jQiUOV15IRI,85K views,4 years ago,    11:44  
Computer Science Exam Review (Introduction Courses ITI1120 etc.),https://www.youtube.com/watch?v=6fl3qCJhk8o,4.6K views,4 years ago,    56:16  
Python OOP Tutorial (Object Orientated Programming ) - Intro,https://www.youtube.com/watch?v=v_Jp11xqCzg,168K views,4 years ago,    9:55  
Python Turtle Graphics Tutorial #4 - Drawing With Mouse,https://www.youtube.com/watch?v=HRKQlEfEMCA,54K views,4 years ago,    6:48  
Python Turtle Graphics Tutorial #3 - Key Presses & Events,https://www.youtube.com/watch?v=hPnZqWSRNZI,84K views,4 years ago,    10:07  
My First Machine Learning Project (Tensorflow Deep-Learning),https://www.youtube.com/watch?v=jNW97izstLg,118K views,4 years ago,    5:47  
Pygame Tutorial - Tetris (Part 4),https://www.youtube.com/watch?v=VgBnkkPlEVI,18K views,4 years ago,    22:39  
5000 Subscribers - Thank You,https://www.youtube.com/watch?v=e4azJxICkR4,418 views,4 years ago,    2:54  
How to Convert any Python File to .EXE,https://www.youtube.com/watch?v=UZX5kH72Yx4,1.7M views,4 years ago,    8:24  
Pygame Tutorial - Tetris (Part 3),https://www.youtube.com/watch?v=HcGQB1nHOOM,15K views,4 years ago,    25:20  
Pygame Tutorial - Tetris (Part 2),https://www.youtube.com/watch?v=W8xCUu_zlQs,25K views,4 years ago,    27:16  
Pygame Tutorial - Creating Tetris,https://www.youtube.com/watch?v=uoR4ilCWwKA,134K views,4 years ago,    28:40  
Dictionaries Tutorial in Python,https://www.youtube.com/watch?v=1E3UlFvPMIU,5K views,4 years ago,    11:06  
Python Sets Tutorial #2 - Methods,https://www.youtube.com/watch?v=xd035BdDQLg,3K views,4 years ago,    6:50  
Channel Update - Big News & Announcements,https://www.youtube.com/watch?v=_aDhWBk1ssI,606 views,4 years ago,    5:44  
Python Sets Tutorial #1 & Time Complexity (BIG O),https://www.youtube.com/watch?v=rfvc66Qog4o,9.1K views,5 years ago,    14:26  
Pycharm Tutorial #2 - Debugging,https://www.youtube.com/watch?v=sRGpvbhOhQs,352K views,5 years ago,    11:53  
Pycharm Tutorial #1 - Setup & Basics,https://www.youtube.com/watch?v=56bPIGf4us0,1.4M views,5 years ago,    12:36  
Why Pycharm is the Best Python Editor/IDE!!!,https://www.youtube.com/watch?v=Jt0fNgJr400,199K views,5 years ago,    8:19  
Random Number Guessing Game - Python (Beginners),https://www.youtube.com/watch?v=J9RQcF7hhgA,92K views,5 years ago,    10:49  
Mutable vs Immutable - Python,https://www.youtube.com/watch?v=2pCxRTu5SHc,17K views,5 years ago,    21:21  
Numpy Arrays Python Tutorial #3 - Array Math,https://www.youtube.com/watch?v=huJhs_5ifzs,5.8K views,5 years ago,    7:37  
Numpy Tutorial Python - Array Creation,https://www.youtube.com/watch?v=Qgh1vjmaj44,6.6K views,5 years ago,    6:59  
Numpy Tutorial - Introduction to  Arrays in Python,https://www.youtube.com/watch?v=biLz7KPgHJA,20K views,5 years ago,    11:16  
Snake Pygame Tutorial #4,https://www.youtube.com/watch?v=gXhvxf-1FBM,15K views,5 years ago,    11:26  
Snake Pygame Tutorial #3,https://www.youtube.com/watch?v=_Uq4RXtMRiU,12K views,5 years ago,    10:09  
Snake Pygame Tutorial #2,https://www.youtube.com/watch?v=3RGeoVQfm7g,21K views,5 years ago,    16:02  
Snake Pygame Tutorial #1,https://www.youtube.com/watch?v=5tvER0MT14s,92K views,5 years ago,    14:26  
Intermediate Python Tutorial #8 - Collections/Deque(deck),https://www.youtube.com/watch?v=m3JgSV1Obn8,37K views,5 years ago,    9:55  
Intermediate Python Tutorial #7 - Collections/namedtuple(),https://www.youtube.com/watch?v=GKgpvriuQY8,32K views,5 years ago,    8:10  
Intermediate Python Tutorial #6 - Collections /Counter(),https://www.youtube.com/watch?v=cgDRugJzBfM,63K views,5 years ago,    12:15  
Cool & Useful Python Tips and Tricks,https://www.youtube.com/watch?v=9XQOd8ODNbs,3.1K views,5 years ago,    12:24  
Intermediate Python Tutorial #5 - Lambda Functions,https://www.youtube.com/watch?v=BcbVe1r2CYc,117K views,5 years ago,    7:09  
Intermediate Python Tutorial #4 - Filter() Function,https://www.youtube.com/watch?v=09XRMXcCofM,49K views,5 years ago,    7:04  
Intermediate Python Tutorial #3 - Map() Function,https://www.youtube.com/watch?v=H1FD2IObWhg,82K views,5 years ago,    6:00  
Intermediate Python Tutorial #2 - Static and Class Methods,https://www.youtube.com/watch?v=pUGyU-hxw5E,65K views,5 years ago,    9:16  
Intermediate Python Tutorial #1 - Optional Parameters,https://www.youtube.com/watch?v=0VdzZQdaZ28,177K views,5 years ago,    9:45  
Python Tips and Tricks,https://www.youtube.com/watch?v=QCqrwlQ4EAQ,2.2K views,5 years ago,    14:29  
Tic Tac Toe with AI - Python Tutorial (Part 2),https://www.youtube.com/watch?v=jAaJZLqryTI,63K views,5 years ago,    17:30  
Tic Tac Toe with AI - Python Tutorial (Part 1),https://www.youtube.com/watch?v=5s_lGC2sxwQ,171K views,5 years ago,    20:07  
Python Turtle Graphics Tutorial #2 - Shapes and Fills,https://www.youtube.com/watch?v=KmziL1djFkQ,89K views,5 years ago,    10:21  
Python Turtle Graphics Tutorial #1 - Introduction,https://www.youtube.com/watch?v=p7CiFhiTdvY,301K views,5 years ago,    8:38  
How to Make A Simple Game in Python (For Beginners),https://www.youtube.com/watch?v=BDi3SD7E6no,508K views,5 years ago,    15:47  
Programming Problem #3 - Geneva Confection (Intermidiate),https://www.youtube.com/watch?v=TWpIHI3Go_U,2.6K views,5 years ago,    16:40  
Programming Problem #2 - Magic Squares (Novice/Intermediate),https://www.youtube.com/watch?v=-qs7QocYUbQ,13K views,5 years ago,    15:07  
Programming Problem #1 - Alphabet Soup (Beginner/Novice),https://www.youtube.com/watch?v=nfOCvysoTjA,11K views,5 years ago,    14:48  
How to Run MAC OSX on a WINDOWS PC (Clover Boot-loader),https://www.youtube.com/watch?v=EWKoWsAR1U4,55K views,5 years ago,    7:22  
Is Ethereum Mining Still Profitable - Is It Worth It (April 2018),https://www.youtube.com/watch?v=0CEWNwXqKS4,2K views,5 years ago,    7:01  
How to Create A Message Box in Python - Tkinter,https://www.youtube.com/watch?v=4McKSuuUQ-0,44K views,5 years ago,    6:42  
Pygame Side-Scroller Tutorial #4 - Scoring and End Screen,https://www.youtube.com/watch?v=Gvey20p3N5M,17K views,5 years ago,    22:44  
Pygame Side-Scroller Tutorial #3 - Collision,https://www.youtube.com/watch?v=qTw0lYqTQSU,9.8K views,5 years ago,    13:33  
Pygame Side-Scroller Tutorial #2 - Random Object Generation,https://www.youtube.com/watch?v=fHlJNjRRXWY,21K views,5 years ago,    19:21  
Pygame Side-Scroller Tutorial #1 - Scrolling Background/Character Movement,https://www.youtube.com/watch?v=PjgLeP0G5Yw,80K views,5 years ago,    16:27  
How to Create a Button in Pygame [CODE IN DESCRIPTION],https://www.youtube.com/watch?v=4_9twnEduFA,69K views,5 years ago,    6:22  
How to Fade Your Screen in Pygame [CODE IN DESCRIPTION],https://www.youtube.com/watch?v=H2r2N7D56Uw,15K views,5 years ago,    5:20  
Pygame Tutorial #10 - Finishing Touches & Next Steps,https://www.youtube.com/watch?v=PyblLBlpf0s,109K views,5 years ago,    7:52  
"Pygame Tutorial #9 - Sound Effects, Music & More Collision",https://www.youtube.com/watch?v=2BikxsbkuIU,94K views,5 years ago,    14:17  
How to Install Pygame on Mac OSX (Fast-Simple),https://www.youtube.com/watch?v=E-WhAS6qzsU,104K views,5 years ago,    3:36  
Cloud Mining vs. Hardware Mining - 2018,https://www.youtube.com/watch?v=OWEoIz5Kqfc,2.3K views,5 years ago,    12:27  
Pygame Tutorial #8 - Scoring and Health Bars,https://www.youtube.com/watch?v=JLUqOmE9veI,80K views,5 years ago,    14:47  
"How to Cool Down Your GPU While Mining - Eth, Zcash...",https://www.youtube.com/watch?v=n8Cp9XGzpow,19K views,5 years ago,    9:09  
Pygame Tutorial #7 - Collision and Hit Boxes,https://www.youtube.com/watch?v=1aGuhUFwvXA,147K views,5 years ago,    16:11  
Pygame Tutorial #6 - Enemies,https://www.youtube.com/watch?v=vc1pJ8XdZa0,120K views,5 years ago,    14:38  
Pygame Tutorial - Projectile Motion (Part 2),https://www.youtube.com/watch?v=Y4xlUNfrvow,13K views,5 years ago,    13:27  
Pygame Tutorial - Projectile Motion (Part 1),https://www.youtube.com/watch?v=_gDOz7E6HVM,29K views,5 years ago,    15:20  
Why Your GPU is Slow at Mining Ethereum,https://www.youtube.com/watch?v=9dZJLWpGc7M,5.5K views,5 years ago,    4:34  
Pygame Game - Mini Golf,https://www.youtube.com/watch?v=RJJugb2uJPs,25K views,5 years ago,    5:21  
Pygame Tutorial #5 - Projectiles,https://www.youtube.com/watch?v=PVY46hUp2EM,156K views,5 years ago,    17:15  
Binary Search Algorithm - Python Example & Code,https://www.youtube.com/watch?v=PKGSjLcz4G4,9.9K views,5 years ago,    7:24  
Make Any Mic Sound AMAZING! (WITH OBS),https://www.youtube.com/watch?v=Olm-3FhJuGE,32K views,5 years ago,    13:46  
Linear Search Algorithm - Python Example and Code,https://www.youtube.com/watch?v=I-CIYnyAFzQ,7.6K views,5 years ago,    5:24  
OBS Studio Tutorial - Best OBS Settings,https://www.youtube.com/watch?v=9gG7f0HSjic,1.3K views,5 years ago,    13:21  
Pygame Tutorial #4 - Optimization & OOP,https://www.youtube.com/watch?v=xfnRywBv5VM,184K views,5 years ago,    10:29  
Pygame Tutorial #3 - Character Animation & Sprites,https://www.youtube.com/watch?v=UdsNBIzsmlI,384K views,5 years ago,    15:49  
Pygame Tutorial #2 - Jumping and Boundaries,https://www.youtube.com/watch?v=2-DNswzCkqk,354K views,5 years ago,    14:48  
Microphone Comparison - $10 Mic vs $150 Mic (Blue Yeti USB),https://www.youtube.com/watch?v=vpCRQjPX4YY,2.9K views,5 years ago,    5:06  
How to Use Ethermine - Ethereum Mining Pool,https://www.youtube.com/watch?v=rN6OPfbGgcA,185K views,5 years ago,    6:44  
How to Mine Ethereum 2018 - WORKING (Super-Easy),https://www.youtube.com/watch?v=V5u_uVmaA1A,29K views,5 years ago,    4:56  
Mining ETHEREUM With a Gaming PC - How Much MONEY $$$?,https://www.youtube.com/watch?v=2jLNjOvHMto,8.1K views,5 years ago,    6:25  
Common Ethereum Mining Issues and FIXES,https://www.youtube.com/watch?v=iCbJcis7Ic0,183K views,6 years ago,    7:05  
"How to Trade Your Cryptocurrency (Bitcoin, Ethereum etc.) For Cash!",https://www.youtube.com/watch?v=wgB0--Q6klA,3.4K views,6 years ago,    7:26  
How to Install Pygame (Windows 8/10),https://www.youtube.com/watch?v=AdUZArA-kZw,440K views,6 years ago,    7:00  
Pygame Tutorial #1 - Basic Movement and Key Presses,https://www.youtube.com/watch?v=i6xMBig-pP4,1M views,6 years ago,    12:32  
How to Cool Down Your GPU Using Only Software! (Super-Easy),https://www.youtube.com/watch?v=O98z3oiRc_k,551K views,6 years ago,    5:11  
Ethereum Mining Rig - Hardware Guide,https://www.youtube.com/watch?v=QR1NHEr5N0g,2.3K views,6 years ago,    7:49  
Recursion and Memoization Tutorial Python,https://www.youtube.com/watch?v=sCecRPSQg6Y,12K views,6 years ago,    9:34  
Best GPU'S For Mining Ethereum (2018),https://www.youtube.com/watch?v=IFmxwwqc8BM,25K views,6 years ago,    7:23  
How to Overclock an AMD GPU,https://www.youtube.com/watch?v=r23q4EWU7U0,174K views,6 years ago,    6:25  
How to Mine Ethereum - For Beginners [EASY],https://www.youtube.com/watch?v=IMG98V6DPoU,320K views,6 years ago,    10:45  
How to Encrypt and Hide Your Files - Windows 10/8,https://www.youtube.com/watch?v=xUP134NXEyE,3.1K views,6 years ago,    4:14  
What is NEO? How to Create and Use a NEO Wallet,https://www.youtube.com/watch?v=i5_FhWloAa8,9.8K views,6 years ago,    6:24  
Cool VBS Script to Prank Your Friends!,https://www.youtube.com/watch?v=igA_m-DEVco,56K views,6 years ago,    8:35  
Python Programming Tutorial #20 - Classes and Objects,https://www.youtube.com/watch?v=ucSuTR5qat8,48K views,6 years ago,    11:15  
How to Use a Disposable Email Service (Prevent Spam),https://www.youtube.com/watch?v=iScueNcu3QM,23K views,6 years ago,    5:10  
Python Programming Tutorial #19 - Global vs Local Variables,https://www.youtube.com/watch?v=Fc0XRcRmBP4,35K views,6 years ago,    8:36  
Python Programming Tutorial #18 - Try and Except (Python Error Handling),https://www.youtube.com/watch?v=MImAiZIzzd4,48K views,6 years ago,    4:48  
Python Programming Tutorial #17 - Optional Parameters,https://www.youtube.com/watch?v=pjIxDyLCOfQ,38K views,6 years ago,    5:49  
Python Programming Tutorial #16 - Introduction to Modular Programming,https://www.youtube.com/watch?v=PBUtAdR1n6g,51K views,6 years ago,    7:51  
Python Programming Tutorial #15 - Using .count() and .find(),https://www.youtube.com/watch?v=W4JwgcqpDBE,57K views,6 years ago,    6:53  
Python Programming Tutorial #14 - Writing to a Text File,https://www.youtube.com/watch?v=W0fPZQBFpVE,37K views,6 years ago,    4:14  
Python Programming Tutorial #13 - How to Read a Text File,https://www.youtube.com/watch?v=0EgSo7hsRWM,115K views,6 years ago,    8:17  
Python Programming Tutorial #12 - Functions,https://www.youtube.com/watch?v=1OuRhD7FmTA,44K views,6 years ago,    8:24  
Python Programming Tutorial #11 - Slice Operator,https://www.youtube.com/watch?v=L0j7JkFmYDI,42K views,6 years ago,    6:58  
How to Overclock a NVIDIA GPU,https://www.youtube.com/watch?v=eDInXTA-jTg,199K views,6 years ago,    6:44  
Python Programming Tutorial #10 - String Methods,https://www.youtube.com/watch?v=ERww7FiLrqk,42K views,6 years ago,    6:21  
Python Programming Tutorial #9 - Iteration by Item (For Loops Continued...),https://www.youtube.com/watch?v=jmx1OZNMLr0,46K views,6 years ago,    6:00  
Python Programming Tutorial #8 - Lists and Tuples,https://www.youtube.com/watch?v=1uCH3zqbv2s,51K views,6 years ago,    8:13  
Python Programming Tutorial #7 - While Loops,https://www.youtube.com/watch?v=U_nugSKtbSk,47K views,6 years ago,    6:18  
Python Programming Tutorial #6 - For Loops,https://www.youtube.com/watch?v=vKeoXxVaga4,54K views,6 years ago,    5:55  
Python Programming Tutorial #5 - Chained Conditionals and Nested Statements,https://www.youtube.com/watch?v=IRiJdLN-Ers,69K views,6 years ago,    7:31  
Python Programming Tutorial #4 - IF/ELIF/ELSE,https://www.youtube.com/watch?v=vA4r_MPRNsg,65K views,6 years ago,    12:56  
Python Programming Tutorial #3 - Conditions,https://www.youtube.com/watch?v=2EngAQX_kCg,71K views,6 years ago,    8:38  
Python Programming Tutorial #2 - Basic Operators and Input,https://www.youtube.com/watch?v=QQrcd_62VWM,102K views,6 years ago,    11:48  
Python Programming Tutorial #1 - Variables and Data Types,https://www.youtube.com/watch?v=OFrLs22MDAw,317K views,6 years ago,    11:07  
A* Path Finding Algorithm(Visualization),https://www.youtube.com/watch?v=x5ibe6pnuSg,24K views,6 years ago,    1:39  
